"CNES";UF;IBGE;"NOME";"LOGRADOURO";"BAIRRO";LATITUDE;LONGITUDE
"2296012";"33";"330500";"ESF PALACETE";"AV MIGUEL ALVES MAGALHAES";"PALACETE";"-21.64044";"-41,0503323"
"2296047";"33";"330500";"UBS SABONETE";"RUA PRINCIPAL";"SABONETE";"-21.640355";"-41,050448"
"2296195";"33";"330411";"UNIDADE DE SAUDE DA FAMILIA BAIRRO BULHOES";"RUA H R PRITCHARD";"BULHOES";"-22.4200540776";"-44,2898583412"
"2296209";"33";"330411";"UNIDADE DE SAUDE DA FAMILIA BAIRRO NOVO HORIZONTE";"RUA DAS FLORES 01";"NOVO HORIZONTE";"-22.4163954";"-44,3054079"
"2296217";"33";"330411";"UNIDADE DE SAUDE DA FAMILIA BAIRRO JARDIM REAL";"RUA PASQUINO MARETTI";"JARDIM REAL";"-22.4200937491";"-44,2900943756"
"2296225";"33";"330411";"UNIDADE DE SAUDE DA FAMILIA BAIRRO JARDIM DAS ACACIAS";"RUA VINTE E DOIS";"JD DAS ACACIAS";"-22.4419686";"-44,3263413"
"2296233";"33";"330411";"UNIDADE DE SAUDE DA FAMILIA BAIRRO SAO JOSE";"RUA 7 DE SETEMBRO";"SAO JOSE";"-22.4503268";"-44,3068268"
"2296322";"33";"330022";"PSF ALBERTO TORRES";"AV JORGE LUIS DOS SANTOS";"ALBERTO TORRES";"-22.2061792184";"-43,1421585897"
"2296357";"33";"330620";"UNIDADE DE SAUDE DA FAMILIA JOSE FERREIRA DE SOUZA";"AVENIDA MARECHAL PAULO TORRES";"CENTRO";"-22.401347713";"-43,6607837677"
"2296365";"33";"330620";"UNIDADE DE SAUDE DA FAMILIA DR NELSON DOS SANTOS GONCALVES";"RUA EUPIDIO JOSE PEREIRA";"SANTA AMALIA";"-22.4113806284";"-43,6729180813"
"2296438";"33";"330050";"UNIDADE MEDICA DE FAMILIA THOMAZ CORREA DA ROCHA";"RUA ALCIDES LIMA";"BANQUETE";"-22.17605";"-42,4730555"
"2296535";"33";"330455";"SMS CMS NAGIB JORGE FARAH AP 31";"PRACA SOLDADO MICHEL CHEIB";"JARDIM AMERICA";"-22.807804";"-43,324005"
"2297302";"33";"330490";"USF ADOLFO LUTZ";"RUA NAZARIO MACHADO";"PACHECO";"-22.832472";"-42,974917"
"2296586";"33";"330455";"SMS CMS NASCIMENTO GURGEL AP 33";"RUA MERCURIO";"PAVUNA";"-22.80515";"-43,35392"
"2296640";"33";"330380";"UNIDADE DE SAUDE DA FAMILIA DO CORISCO";"ESTRADA DO CORISCO";"CORISCO";"-23.2469183546";"-44,7854366291"
"2296659";"33";"330380";"UNIDADE DE SAUDE DA FAMILIA DO PATRIMONIO";"BR 101 KM202";"PATRIMONIO";"-23.3176661415";"-44,7214794159"
"2296667";"33";"330380";"UNIDADE DE SAUDE DA FAMILIA DO PARATIMIRIM";"ESTRADA DO PARATY MIRIM";"PARATIMIRIM";"-23.2633883786";"-44,6649751809"
"2296675";"33";"330380";"UNIDADE DE SAUDE DA FAMILIA DA BARRA GRANDE";"RUA NOSSA SENHORA DA CONCEICAO";"BARRA GRANDE";"-23.0998455263";"-44,708610177"
"2296683";"33";"330380";"UNIDADE DE SAUDE DA FAMILIA DO TAQUARI";"TAQUARI";"TAQUARI";"-23.0489138";"-44,6747582"
"2296802";"33";"330380";"UNIDADE DE SAUDE DA FAMILIA DA MANGUEIRA";"RUA DONA MARIA";"MANGUEIRA";"-23.225079353";"-44,7219173714"
"2296810";"33";"330380";"UNIDADE DE SAUDE DA FAMILIA DA ILHA DAS COBRAS";"RUA BEIRA MAR";"ILHA DAS COBRAS";"-23.2257826272";"-44,7127167076"
"2297205";"33";"330490";"POLO SANITARIO PAULO MARQUES RANGEL";"ESTRADA DA CONCEICAO";"PORTAO DO ROSA";"-22.796825";"-43,038826"
"2297221";"33";"330490";"USF JARDIM CATARINA I";"AVENIDA ALBINO IMPARATO";"JARDIM CATARINA";"-22.8115";"-42,997861"
"2297248";"33";"330490";"USF SANTA LUZIA";"AVENIDA SANTA LUZIA";"SANTA LUZIA";"-22.8015";"-42,982139"
"2297256";"33";"330490";"POLO SANITARIO RIO DO OURO DR AUGUSTO SENNA";"AVENIDA EUGENIO BORGES";"RIO DO OURO";"-22.888806";"-42,988861"
"2297264";"33";"330490";"USF DOUTEL DE ANDRADE";"AVENIDA ODILON NORBERTO FERREIRA";"MARIA PAULA";"-22.872917";"-43,019583"
"2297906";"33";"330045";"USF JARDIM DO IPE";"RUA IBITIZA";"JARDIM IPE";"-22.7640135";"-43,3983564377"
"2297329";"33";"330490";"USF HIPARCO FERREIRA";"ALAMEDA ALAGOAS";"ENGENHO DO ROCADO";"-22.88426";"-42,983337"
"2297620";"33";"330580";"POSTO ASSISTENCIA MEDICA DR JOLDEM S CAMPOS";"RUA ANA BARBOSA MOREIRA";"BARRA DO IMBUI";;
"2297639";"33";"330580";"UNIDADE BASICA DE SAUDE DA FAMILIA DE VENDA NOVA";"ESTRADA TERESOPOLIS FRIBURGO";"VENDA NOVA";"-22.343756";"-42,861085"
"2297647";"33";"330580";"UNIDADE BASICA DE SAUDE DA FAMILIA DE MEUDON";"RUA CARAMURU";"MEUDON";"-22.434966";"-42,946193"
"2297663";"33";"330580";"UNIDADE BASICA DE SAUDE DE BONSUCESSO";"ESTRADA DOUTOR ROGERIO DE MOURA ESTEVAO";"BONSUCESSO";"-22.2737282717";"-42,7950525284"
"2297671";"33";"330580";"UNIDADE BASICA DE SAUDE DE VIEIRA";"ESTRADA TERESOPOLIS FRIBURGO";"VIEIRA";"-22.260554";"-42,736844"
"2297736";"33";"330580";"UNIDADE BASICA DE SAUDE DA FAMILIA DE VARGEM GRANDE";"RUA DIOGENES PEDRO DA COSTA";"VARGEM GRANDE";"-22.371862";"-42,871457"
"2297744";"33";"330580";"UNIDADE BASICA DE SAUDE DA FAMILIA DE BARRA DO IMBUI";"AV PRESIDENTE ROOSEVELT";"BARRA DO IMBUI";"-22.4009906211";"-42,9792881012"
"2297752";"33";"330580";"UNIDADE BASICA DE SAUDE DA FAMILIA DE GRANJA FLORESTAL";"RUA ALVARO ALVIM";"GRANJA FLORESTAL";"-22.3707733575";"-42,9753828049"
"2297787";"33";"330580";"UNIDADE BASICA DE SAUDE DA FAMILIA DE BEIRA LINHA";"RUA GUAPORES";"BEIRA LINHA";"-22.4305666231";"-42,9771745205"
"2298074";"33";"330080";"EAP MATUMBO";"ESTRADA DO MATUMBO";"3 DISTRITO";"-22.4402255621";"-42,7593040466"
"2298147";"33";"330040";"USF SANTA LUCIA";"RUA ANTONIO RODRIGUES RIBEIRO";"SANTA LUCIA";"-22.5451809436";"-44,1725707054"
"2298155";"33";"330040";"USF VILA CORINGA";"RUA ESPIRITO SANTO";"VILA CORINGA";"-22.527558";"-44,180949"
"2298198";"33";"330100";"UNIDADE BASICA DE SAUDE DA FAMILIA ALDEIA";"RUA D";"PQ ALDEIA";"-21.7281882166";"-41,3436341286"
"2298260";"33";"330100";"UNIDADE BASICA DE SAUDE PALMARES";"PALMARES";"PALMARES";"-21.40166667";"-41,50886111"
"2298279";"33";"330100";"UNIDADE BASICA DE SAUDE QUILOMBO";"RUA DR MARIO DE ABREU";"QUILOMBO";"-21.96533333";"-41,46711111"
"2298287";"33";"330100";"UNIDADE BASICA DE SAUDE DA FAMILIA CARVAO";"EST DO CARVAO";"CARVAO";"-21.8436541564";"-41,3436341286"
"2298295";"33";"330100";"UNIDADE BASICA DE SAUDE DA FAMILIA PARQUE AURORA";"AV MACHADO";"PQ AURORA";"-22.0506610756";"-41,0673451424"
"2298309";"33";"330100";"UNIDADE BASICA DE SAUDE DA FAMILIA LAGAMAR";"AV OLAVO SALDANHA";"LAGAMAR";"-22.060962732";"-41,0838460922"
"2298384";"33";"330240";"UNIDADE BASICA DE SAUDE NOVA HOLANDA";"RUA AURELIO CRISTINANO DA SILVA";"NOVA HOLANDA";;
"2298449";"33";"330250";"UNIDADE DE SAUDE DA FAMILIA DE JARDIM ESMERALDA";"RUA SAPOTIZEIRO";"JARDIM ESMERALDA";"-22.6483931324";"-43,0409574509"
"2298465";"33";"330250";"UNIDADE DE SAUDE DA FAMILIA VILA SERRANA I";"RUA DO SAPATEIRO";"VILA SERRANA";"-22.5894984";"-43,1908236"
"2298473";"33";"330250";"USF DO YPIRANGA DR MAURICIO TOCCI LOURES";"ESTRADA REAL DE MAUA";"YPIRANGA";"-22.7182798099";"-43,1893587112"
"2298503";"33";"330250";"UNIDADE DE SAUDE DA FAMILIA DO PARQUE CACULA";"RUA SANTA CECILIA";"PARQUE CACULA";"-22.6138309";"-43,198535"
"2298538";"33";"330250";"UNIDADE DE SAUDE DA FAMILIA DA LAGOA";"RUA CONDE DE BOA VISTA";"LAGOA";"-22.6456753";"-43,0459438"
"2298546";"33";"330250";"UNIDADE DE SAUDE DA FAMILIA VILA NOVA";"RUA SAQUAREMA";"VILA NOVA";"-22.56970988";"-43,0605092"
"2298562";"33";"330250";"UNIDADE DE SAUDE DA FAMILIA DE PAU GRANDE";"RUA ANTONIO RIBEIRO SEABRA";"PAU GRANDE";"-22.6520764355";"-43,0403137207"
"2298589";"33";"330300";"USF DA CEHAB";"RUA CELSO MOREIRA TOSTES";"CEHAB";"-21.40729";"-42,20275"
"2298678";"33";"330415";"UNIDADE DE SAUDE DA FAMILIA DO CARMO ANTONIO FRANCISCO LISTA";"AV AMILCAR PEREIRA DA SILVA";"CARMO";"-22.1192782164";"-41,4847826958"
"2298716";"33";"330560";"UNIDADE BASICA DE SAUDE DE CAXITO";"ESTRADA DO CAXITO";"CAXITO";"-22.65";"-42,5"
"2298775";"33";"330330";"MMF ANTONIO NICO LOPEZ";"AVENIDA PROFESSOR JOAO BRASIL";"ENGENHOCA";"-22.86661118";"-43,08968536"
"2298791";"33";"330330";"MMF JOSE SUARES BLANCO";"TRAVESSA JONATHAS BOTELHO";"CUBANGO";"-22.89213509";"-43,0924259"
"2298821";"33";"330330";"MMF HAIDEE SANTAMARIA";"AV NELSON DE OLIVEIRA E SILVA";"CANTAGALO";"-22.91109753";"-43,04732515"
"2299445";"42";"421770";"PS CENTRAL DE SOMBRIO";"AV ANTONIO SANT HELENA";"PARQUE DAS AVENIDAS";"-29.105472";"-49,632274"
"2299623";"42";"421880";"ESF SAO LUIZ";"RUA JOSE ROBERTO TRICHES";"SAO LUIZ";"-28.9165917";"-49,6586515"
"2299658";"42";"421880";"POSTO DE SAUDE MORRO CHATO";"QUINTINO BORTOT";"MORRO CHATO";"-28.8445783";"-49,7106088"
"2299666";"42";"421880";"ESF CENTRO";"CORONEL MARCOS ROVARIS";"CENTRO";"-28.9311522";"-49,6788944"
"2299682";"42";"420195";"UNIDADE DE SAUDE ANGELO MANOEL BORGES";"RUA ANGELO MANOEL BORGES";"CENTRO";"-29.0360976579";"-49,4668865204"
"2299690";"42";"420195";"US PAULO LUPINN CENTRAL";"AV GUANABARA";"CENTRAL";"-28.9876460507";"-49,4202589989"
"2299704";"42";"420195";"UBS MARINHO MIGUEL DE SOUZA";"RUA VALERIANO CAETANO DA SILVA";"ERECHIM";"-28.9770219423";"-49,4066333771"
"2299712";"42";"420207";"ESF RAULINO JOAO RAMOS";"RUA ALVIM MANOEL CARDOSO";"INTERPRAIAS";"-29.1570803131";"-49,5890450478"
"2299720";"42";"420207";"ESF ABEL DELAUDINO DOS SANTOS";"RUA I";"LAGOA DE FORA";"-29.1332512771";"-49,6059000492"
"2299747";"42";"420519";"ESTRATEGIA SAUDE DA FAMILIA";"SC 285";"CENTRO";"-28.9860835";"-49,6428985"
"2299755";"42";"420519";"UNIDADE DE SAUDE CENTRAL";"SC 285";"CENTRO";"-28.9833665058";"-49,6417236328"
"2299860";"42";"421040";"CEMASAS";"RUA JOAO CARRADORE";"CENTRO";"-28.847";"-49,453"
"2299879";"42";"421565";"UNIDADE INTEGRADA DE SAUDE";"RUA AUGUSTO DANIEL RAUPP";"CENTRO";"-29.1347881964";"-49,7168469429"
"2299941";"42";"421640";"ESF CENTRAL";"AV NEREU RAMOS";"CENTRO";"-29.22170474";"-49,8048140248"
"2300052";"42";"420650";"ESF AVAI";"ORQUIDEAS";"AVAI";"-26.467113";"-48,976756"
"2300095";"42";"420650";"ESF CENTRO";"28 DE AGOSTO";"NOVA ESPERANCA";"-26.474398";"-49,009938"
"2300168";"42";"420520";"CENTRO DE SAUDE DE ERVAL VELHO";"RUA NEREU RAMOS";"CENTRO";"-27.2786811116";"-51,4418935776"
"2300176";"42";"421003";"UNIDADE SAUDE DA FAMILIA VILA ALEMANHA";"AV 16 DE FEVEREIRO";"CENTRO";"-27.13219565";"-51,4705457225"
"2300214";"42";"420455";"UNIDADE SANITARIA PONTE DO CANOAS CORREIA PINTO";"PONTE DO CANOAS";"NOSSA SENHORA APAREC";"-27.5670067546";"-50,3836387396"
"2300249";"42";"420340";"UNIDADE DE SAUDE CENTRAL DE CAMPO BELO DO SUL";"GERONIMO XAVIER DE OLIVEIRA";"CENTRO";"-27.8991";"-50,7611"
"2300281";"42";"421330";"UNIDADE SANITARIA VILA NOVA DE PONTE ALTA";"BRANDEIRANTES";"VILA NOVA";"-27.0391700925";"-50,3808653355"
"2300338";"42";"421189";"UNIDADE SANITARIA CENTRAL DE PAINEL";"MAJOR JOSE SERAFIM";"CENTRO";"-27.9257156807";"-50,0999093056"
"2300346";"42";"421205";"UNIDADE SANITARIA CENTRAL DE PALMEIRA";"RUA ALZIRO XAVIER";"CENTRO";"-27.5810321";"-50,1604264"
"2300362";"42";"421895";"UNIDADE SANITARIA CENTRAL DE URUPEMA";"AV MANOEL PEREIRA DE MEDEIROS";"CENTRO";"-27.9527502662";"-49,8746734858"
"2300397";"42";"420100";"UNIDADE SANITARIA CENTRAL DE ANITA GARIBALDI";"GUILHERME ALTAIR SPINDOLA";"BORGES";"-27.692496354";"-51,1286652088"
"2300400";"42";"421890";"UNIDADE BASICA DE SAUDE IVOR JONATHAN FERNANDES";"RUA POLICARPO DE SOUZA COSTA";"CENTRO";"-28.0193135";"-49,5912159"
"2300419";"42";"421330";"UNIDADE SANITARIA CENTRAL DE PONTE ALTA";"BARAO DE RIO BRANCO";"CENTRO";"-27.481262037";"-50,3802967072"
"2300443";"42";"421505";"UNIDADE BASICA DE SAUDE SARITA CABRAL COSTA";"RUA JOSE OSELAME";"GRACIOSA";"-27.8658643831";"-49,7851681709"
"2300451";"42";"420417";"UNIDADE BASICA DE SAUDE CENTRAL 1";"FRANCISCO PUCCI PRIMO";"CENTRO";"-27.7970020991";"-50,8741664886"
"2300567";"42";"421650";"UNIDADE SAUDE CENTRAL";"RUA DOMINGOS MARTORANO";"CENTRO";"-28.2920646";"-49,9325885"
"2300664";"42";"420260";"UNIDADE SANITARIA SAO JOSE DE BOM RETIRO";"AV MAJOR GENEROSO";"SAO JOSE";"-27.8061033818";"-49,4913804531"
"2300699";"42";"421175";"UNIDADE BASICA DE SAUDE NOVO MUNDO";"RUA EVALDO COSTA AVILA";"NOVO MUNDO";"-27.4829086756";"-50,122396946"
"2300702";"42";"421175";"UNIDADE BASICA DE SAUDE IGARAS";"AV BEIRA RIO";"IGARAS";"-27.5233435329";"-50,118598938"
"2300710";"42";"421175";"UNIDADE BASICA DE SAUDE FATIMA 1";"AV DO TRABALHADOR";"FATIMA";"-27.5075542";"-50,1126207"
"2300729";"42";"421175";"UNIDADE BASICA DE SAUDE FUNDO DO CAMPO";"ESTRADA GERAL FUNDO DO CAMPO";"INTERIOR";"-27.5943563877";"-49,9526292086"
"2300737";"42";"421175";"UNIDADE BASICA DE SAUDE SANTA CATARINA";"OLINKRAFT";"SANTA CATARINA";"-27.4934922622";"-50,1234591007"
"2300745";"42";"420100";"UNIDADE SANITARIA LAGOA DA ESTIVA";"LAGOA DA ESTIVA";"LAGOA DA ESTIVA";"-27.7479316";"-51,0266529"
"2300753";"42";"420243";"UNIDADE BASICA DE SAUDE CENTRAL DE BOCAINA DO SUL";"EVALDO ASSINK";"CENTRO";"-27.7410110343";"-49,9448990822"
"2300923";"42";"420250";"UNIDADE DE SAUDE JOAO CARDOSO DA SILVA";"RUA ADELIA DO AMARAL E SOUZA";"CENTRO";"-28.3377202183";"-49,6249651909"
"2300990";"42";"421680";"UNIDADE SANITARIA CENTRAL DE SAO JOSE DO CERRITO";"JOAO OTAVIO GARCIA";"CENTRO";"-27.6595498";"-50,5775835"
"2301016";"42";"420325";"UNIDADE SANITARIA CENTRAL DE CAPAO ALTO";"ATILIO MORTARI";"CENTRO";"-27.9382827";"-50,511491"
"2301040";"29";"293135";"PSF TEIXEIRINHA";"RUA PRESIDENTE KENEDY";"TEIXEIRINHA";"-17.530716";"-39,738409"
"2301172";"29";"293135";"PSF LIBERDADE II TIMOTAO";"RUA PADRE ANCHIETA";"LIBERDADE II";"-17.555826";"-39,751284"
"2301180";"29";"293135";"PSF SAO LOURENCO 02";"RUA GRINALDO MEDEIROS";"SAO LOURENCO";"-17.546748";"-39,745867"
"2301202";"29";"293135";"PSF ULISSES GUIMARAES";"RUA HUNGRIA";"ULISSES GUIMARAES";"-17.533448";"-39,771632"
"2301229";"29";"293135";"PSF SAO LOURENCO 03";"RUA GRINALDO MEDEIROS";"SAO LOURENCO";"-17.546748";"-39,745867"
"2301245";"29";"293135";"PSF LIBERDADE";"RUA ARABIA";"LIBERDADE";"-17.553864";"-39,754185"
"2301571";"29";"292250";"UNIDADE DE SAUDE DA FAMILIA SANTA RITA";"CAMINHO DOS REMEDIOS";"SANTA RITA";"-13.0223";"-39,011511"
"2301636";"29";"292250";"UNIDADE DE S DA FAMILIA MURITIBA II";"RUA DR MILTON COSTA";"MURITIBA";"-13.023133";"-39,000611"
"2301652";"29";"292250";"UNIDADE DE SAUDE DA FAMILIA LADEIRA GRANDE";"RUA MILTON ALMEIDA";"LADEIRA GRANDE";"-13.011412";"-39,013811"
"2301792";"42";"420300";"UNIDADE BASICA DE SAUDE MARTELLO";"RUA PAULO LUDERINGHAUSEN";"MARTELLO";"-26.7940415671";"-50,98716259"
"2301806";"42";"420300";"UNIDADE BASICA DE SAUDE CENTRO";"RUA FERNANDO MACHADO";"CENTRO";"-26.7737357151";"-51,0087764733"
"2301970";"42";"420970";"UNIDADE SANITARIA CENTRAL";"RUA IVENS DE ARAUJO";"CENTRO";"-26.9342899208";"-50,6922644377"
"2301997";"42";"421930";"ESF RIO DAS PEDRAS";"RUA FIDENCIO R ALVES";"RIO DAS PEDRAS";"-27.0083611665";"-51,1441040039"
"2302012";"42";"421930";"ESF SANTA GEMA";"AV MATO GROSSO";"SANTA GEMA";"-26.991230578";"-51,1877059937"
"2302020";"42";"421930";"ESF FARROUPILHA";"JOSE BONALDO";"FARROUPILHA";"-26.9973871836";"-51,1521720886"
"2302039";"42";"421930";"AMBULATORIO ANTA GORDA";"RUA GERAL";"ANTA GORDA";"-27.008";"-51,152"
"2302047";"42";"421930";"ESF AMARANTE";"RUA MIRIAN SANTANA";"AMARANTE";"-27.0069846978";"-51,1844444275"
"2302055";"42";"421930";"ESF FLORESTA";"RUA BULCAO VIANA";"FLORESTA";"-27.0073479342";"-51,1576867104"
"2302063";"42";"421930";"PAME ATENDIMENTO MEDICO AMBULATORIAL";"RUA ANTONIO FERLIN";"SAO CRISTOVAO";"-27.0101964319";"-51,1429238319"
"2302071";"42";"421930";"POSTO DE ASSISTENCIA MEDICA";"RUA JOAO CONTINI";"SAO CRISTOVAO";"-27.0099861426";"-51,14331007"
"2302179";"42";"420300";"UNIDADE BASICA DE SAUDE TAQUARA VERDE";"RUA GERAL";"INTERIOR";"-26.75579965";"-51,2239071835"
"2302187";"42";"420300";"UNIDADE BASICA DE SAUDE SANTA CATARINA";"RUA ARTHUR TREVISAN";"VILA SANTA CATARINA";"-26.7675295842";"-51,0137915611"
"2302225";"42";"420300";"UNIDADE BASICA DE SAUDE DR CESAR PEREIRA CAIC";"RUA LUIZ SOUZA CORREA";"MARTELLO";"-26.7952506455";"-50,9839519858"
"2302268";"42";"421930";"EAP SAO PEDRO";"RUA GERAL";"SAO PEDRO";"-27.0090876293";"-51,1470222473"
"2302349";"42";"420550";"UNIDADE DE SAUDE SAO JOSE";"AV CACADOR";"CENTRO";"-27.0209206649";"-50,9166312218"
"2302446";"42";"420480";"UBS COHAB II DRA LUCIANA DA SILVA";"RUA JOAO POPINHACK SOBRINHO";"SAO LUIZ";"-27.297816";"-50,572225"
"2302454";"42";"420480";"UBS SAO JOSE DARCI ALMEIDA";"RUA SALVADOR INACIO PEREIRA";"SAO JOSE";"-27.2820566836";"-50,568228364"
"2302519";"42";"421930";"ESF VILA VERDE";"RUA ERNESTO LAZZAROTO";"VILA VERDE";"-27.0227366101";"-51,1508846283"
"2302586";"42";"420315";"UNIDADE BASICA DE SAUDE ASSENTAMENTO CONQUISTA 5 DE MAIO";"ASSENTAMENTO CONQUISTA 5 DE MAIO";"ZONA RURAL";"-26.6004808912";"-51,0943007469"
"2302594";"42";"420315";"UNIDADE BASICA DE SAUDE DE CALMON";"RUA FORTUNATO SOUZA";"CENTRO";"-26.6005960095";"-51,1003518105"
"2302608";"42";"420675";"UNIDADE DE SAUDE DE IBIAM";"TRAVESSA LIDO TRAGANCIN";"CENTRO";"-27.185936";"-51,236393"
"2302632";"42";"421825";"POSTO DE SAUDE TIMBO GRANDE";"AV JOSE ARCELINO DE SOUZA";"BOA VISTA";"-26.6164926";"-50,6809558"
"2302640";"42";"420160";"UNIDADE BASICA DE SAUDE";"RUA FRANCISCO NAVA";"CENTRO";"-26.9350407741";"-51,3417077065"
"2302659";"42";"421300";"UNIDADE DE SAUDE DE PINHEIRO PRETO";"AV MARECHAL COSTA E SILVA";"CENTRO";"-27.0443345494";"-51,2285399437"
"2302667";"42";"421540";"US CENTRAL DE SALTO VELOSO";"TRAVESSA DAS FLORES";"CENTRO";"-26.9044969";"-51,4078006"
"2302675";"42";"421440";"POSTO DE SAUDE DE IPOMEIA";"RUA DONA ELIZABETH";"CENTRO";"-26.9397466456";"-51,1120462418"
"2302683";"42";"421605";"UNIDADE SANITARIA DE SAO CRISTOVAO DO SUL";"RUA JOAO TOREZAN SOBRINHO";"CENTRO";"-27.269134";"-50,446019"
"2302691";"42";"421335";"UNIDADE SANITARIA PONTE ALTA DO NORTE";"RUA LAUREANO JOAO CARRARO";"CENTRO";"-27.1576698222";"-50,4697993398"
"2302705";"42";"421005";"POSTO DE SAUDE DE MACIEIRA";"DONA MARIA MENDES";"CENTRO";"-26.8586299675";"-51,3664054871"
"2302713";"42";"420757";"UNIDADE SANITARIA DE IOMERE";"RUA JOAO RECH";"CENTRO";"-27.0026448875";"-51,2425088882"
"2302799";"42";"421130";"UNIDADE BASICA DE SAUDE MEIA PRAIA";"RUA ENGENHEIRO FELIX MALBURG";"MEIA PRAIA";"-26.8649";"-48,64095"
"2302802";"42";"420830";"UNIDADE DE SAUDE ALTO SAO BENTO";"RUA 810A";"ALTO SAO BENTO";"-27.0843466467";"-48,6224412918"
"2302810";"42";"420830";"UNIDADE DE SAUDE DA FAMILIA TABULEIRO";"RUA 601";"TABULEIRO";"-27.1042938";"-48,6167279"
"2302837";"42";"421130";"UNIDADE BASICA DE SAUDE SAO PEDRO";"RUA MANOEL MAFRA FILHO";"SAO PEDRO";"-26.90824";"-48,64553"
"2302845";"42";"421130";"UNIDADE BASICA DE SAUDE PORTO ESCALVADOS";"RUA FRANCISCO JOSE NUNES";"PORTO ESCALVADO";"-26.82822";"-48,73744"
"2302853";"42";"421130";"UNIDADE BASICA DE SAUDE GRAVATA";"AVENIDA PREFEITO JOSE JUVENAL MAFRA";"GRAVATA";"-26.8252285";"-48,6282787"
"2302985";"42";"421440";"UNIDADE SANITARIA DE RIO DAS ANTAS";"JACOB WILLIBALDO HARTMANN";"CENTRO";"-26.8922963525";"-51,0738301277"
"2303019";"42";"420320";"UNIDADE SAUDE DA FAMILIA SAO FRANCISCO";"RUA SANTA TEREZINHA";"SAO FCO DE ASSIS";"-27.0210735877";"-48,6344361305"
"2303205";"42";"420830";"UNIDADE DE SAUDE DA FAMILIA ILHOTA";"RUA 1208";"ILHOTA";"-27.0607124";"-48,5999817"
"2303221";"42";"421250";"UNIDADE BASICA DE SAUDE DE GRAVATA";"RUA TIMOTEO FLORES";"GRAVATA";"-26.7996534975";"-48,6073350906"
"2303256";"42";"421130";"UNIDADE BASICA DE SAUDE VOLTA GRANDE";"RUA OSVALDO MULLER";"VOLTA GRANDE";"-26.85945";"-48,71458"
"2303280";"42";"421350";"UNIDADE DE SAUDE DA FAMILIA CAROLINA RAMOS";"RUA SAO PEDRO";"PEREQUE";"-27.1486392";"-48,5863518"
"2303302";"42";"420710";"UNIDADE SANITARIA DE ILHOTA";"ANGELO TRES";"CENTRO";"-26.9032535312";"-48,8270579485"
"2303558";"42";"420320";"UNIDADE SAUDE DA FAMILIA MONTE ALEGRE CAIC";"RUA MONTE AGULHAS NEGRAS";"MONTE ALEGRE";"-27.0025612441";"-48,6668211222"
"2303566";"42";"421350";"UNIDADE DE SAUDE DA FAMILIA JOAO TOMAZ AMBROSIO";"RUA JOAO MANOEL FERREIRA";"SERTAO SANTA LUZIA";"-27.1998695849";"-48,6352300644"
"2303655";"42";"420430";"ESF PLANALTO";"CORONEL PASSOS MAIA";"PLANALTO";"-27.2340643482";"-52,0283102989"
"2303795";"42";"421350";"UNIDADE DE SAUDE DA FAMILIA VIRGINIA TOMASONI DALSENTER";"AV JOSE NEOLI CRUZ";"ALTO PEREQUE";"-27.1685135779";"-48,5878998041"
"2303809";"42";"421350";"UNIDADE DE SAUDE DA FAMILIA PEDRO TOMAZONI";"RUA MANOEL IRINEU DA SILVA";"SANTA LUZIA";"-27.2121285267";"-48,6028397083"
"2303825";"42";"420430";"ESF SANTO ANTONIO";"DISTRITO SANTO ANTONIO";"CENTRO";"-27.1966632878";"-52,1100640297"
"2304007";"42";"420430";"ESF NACOES";"RUA BOLIVIA";"NACOES";"-27.2441305";"-52,032473"
"2304015";"42";"420430";"ESF SALETE";"RUA JOAO ZANARDI";"NOSSA SENHORA DA SAL";"-27.2167556";"-52,015262"
"2304058";"42";"420430";"ESF ESTADOS";"RUA RIO GRANDE DO SUL";"ESTADOS";"-27.2552449";"-52,502155"
"2304074";"42";"420430";"UNIDADE SANITARIA CENTRAL";"RUA OSWALDO VALENTIM ZANDAVALLI";"CENTRO";"-27.2278730502";"-52,0229780674"
"2304104";"29";"291510";"UNIDADE DE SAUDE DA FAMILIA YARA PINTO DE ANDRADE";"SANTIAGO FREITAS";"ADERICO ROSA";"-14.1602563575";"-40,0026154518"
"2304120";"29";"291670";"USF VILA CASTELO BRANCO";"VILA CASTELO BRANCO";"ZONA RURAL";"-13.4547818";"-39,8512021"
"2304139";"29";"291670";"USF ANTONIO PITTON";"FAZ HORIZONTE";"POVOADO";"-13.5351952536";"-39,6661376953"
"2304244";"29";"291670";"USF BELA MIRA";"LOTEAMENTO AGENOR ARAUJO";"CENTRO";"-13.451";"-39,941"
"2304260";"29";"290020";"UNIDADE DE SAUDE EDINEIDE DOS SANTOS";"DISTRITO DE IBO";"ZONA RURAL";"-8.6333823184";"-39,2477560043"
"2304279";"29";"290020";"UNIDADE DE SAUDE DA FAMILIA JOSINO SOARES DA SILVA";"POV ICOZEIRA";"ZONA RURAL";"-8.9410464632";"-39,3288767338"
"2304309";"29";"292630";"UNIDADE DE SAUDE DA FAMILIA DE VILA APARECIDA";"RODOVIA LOMANTO JUNIOR KM 74";"DISTRITO VILA APAREC";"-11.7322517337";"-39,4961929321"
"2304317";"29";"292630";"UNIDADE DE SAUDE DA FAMILIA DE BARREIROS";"RUA MARIO NOU";"DISTRITO BARREIROS";"-11.6003864286";"-39,5207083225"
